run_id,protocol,split_id,split_npz,dataset_pickle,n_components,downsample_factor,electrode_regions,apply_ts2vec,ts2vec_output_dims,ts2vec_epochs,ts2vec_hidden_dims,ts2vec_depth,ts2vec_batch_size,model_family,n_units,n_layers,stride_len,kernel_len,input_proj_dim,tcn_layers,tcn_kernel_size,transformer_heads,transformer_layers,transformer_ff_mult,specaug_on,white_noise_sd,constant_offset_sd,gaussian_smooth_width,frame_ms,n_batch,train_seed,selection_rank,note,enable_spatial_aug,subset_method,run_id_base,run_id_used,run_dir,eval_greedy_test_json,eval_lex_train_json,eval_lex_all_json,greedy_test_cer,greedy_test_wer,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer,param_count,n_samples,total_chars,total_edits,split_seed,stream_rtf,stream_chunk_latency_ms,stream_end_to_end_latency_ms,stream_first_output_latency_ms,stream_model_family,stream_streaming_ready,lex_train_lexicon_source,lex_train_lexicon_size,lex_all_lexicon_source,lex_all_lexicon_size
P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,P3,subj1to2_seed3,raw_dataset/protocolSx_split_seed3_subj1to2_ds1.npz,data/msx20260224/P3_subj1to2_seed3_raw_ds1_el-all_random64_seed20260224.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,random64_seed20260224,P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_greedy_test.json,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_lex_train.json,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_lex_all.json,0.5306469920544835,0.9725085910652921,0.5275255391600454,0.7938144329896907,0.5219920544835415,0.7869415807560137,10252827,1164,7048,3740,None,0.0001209859217920543,0.005763073711515561,280.25262463320996,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj2to1_seed0,raw_dataset/protocolSx_split_seed0_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed0_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,within_topk64,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.6308172531214529,0.9810996563573883,0.5337684449489217,0.7671821305841925,0.5319239500567536,0.7620274914089347,10252827,1164,7048,4446,None,0.00010632998864603214,0.004928059932987963,280.2599932650213,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,P3,subj2to1_seed0,raw_dataset/protocolSx_split_seed0_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed0_raw_ds1_el-all_within_fps2k64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,within_fps2k64,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_lex_all.json,0.6071225879682179,0.9750859106529209,0.5090805902383655,0.7405498281786942,0.505249716231555,0.7353951890034365,10252827,1164,7048,4279,None,0.0001002981419462411,0.004648502844515772,280.2452444670805,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,P3,subj2to1_seed0,raw_dataset/protocolSx_split_seed0_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed0_raw_ds1_el-all_transfer_subj1_topk64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,transfer_subj1_topk64,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224/eval_lex_all.json,0.6433030646992054,0.9819587628865979,0.5204313280363224,0.7508591065292096,0.518161180476731,0.7465635738831615,10252827,1164,7048,4534,None,0.00010688590330275175,0.004953824825666176,280.26135256232317,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,P3,subj2to1_seed0,raw_dataset/protocolSx_split_seed0_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed0_raw_ds1_el-all_random64_seed20260224.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,random64_seed20260224,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_lex_all.json,0.6164869466515324,0.9690721649484536,0.49035187287173665,0.7199312714776632,0.48779795686719635,0.7147766323024055,10252827,1164,7048,4345,None,0.00012067597633813091,0.005592951258989329,280.2950714233802,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj2to1_seed1,raw_dataset/protocolSx_split_seed1_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed1_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,within_topk64,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.6342224744608399,0.9853951890034365,0.5238365493757094,0.7491408934707904,0.5190124858115778,0.7422680412371134,10252827,1164,7048,4470,None,0.0001048751096645642,0.0048570701685283465,280.25740802796923,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,P3,subj2to1_seed1,raw_dataset/protocolSx_split_seed1_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed1_raw_ds1_el-all_within_fps2k64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,within_fps2k64,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_lex_all.json,0.6177639046538025,0.9845360824742269,0.523410896708286,0.7551546391752577,0.5224177071509648,0.7534364261168385,10252827,1164,7048,4354,None,0.00010174151310041089,0.004711944233112094,280.2497168521067,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,P3,subj2to1_seed1,raw_dataset/protocolSx_split_seed1_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed1_raw_ds1_el-all_transfer_subj1_topk64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,transfer_subj1_topk64,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224/eval_lex_all.json,0.621311010215664,0.9759450171821306,0.5412883087400681,0.7714776632302406,0.5375993189557321,0.7603092783505154,10252827,1164,7048,4379,None,0.00010279533004485976,0.004760749548885716,280.25230336612685,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,P3,subj2to1_seed1,raw_dataset/protocolSx_split_seed1_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed1_raw_ds1_el-all_random64_seed20260224.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,random64_seed20260224,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_lex_all.json,0.5842792281498297,0.9733676975945017,0.49248013620885356,0.7328178694158075,0.4869466515323496,0.7216494845360825,10252827,1164,7048,4118,None,0.00011720348177377152,0.005428032798171062,280.2876670852694,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj2to1_seed2,raw_dataset/protocolSx_split_seed2_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed2_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,within_topk64,P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.6149262202043133,0.9776632302405498,0.5192962542565267,0.7508591065292096,0.5122020431328036,0.7405498281786942,10252827,1164,7048,4334,None,0.00011738378186949863,0.005436191030256237,280.288262902887,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,P3,subj2to1_seed2,raw_dataset/protocolSx_split_seed2_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed2_raw_ds1_el-all_within_fps2k64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,within_fps2k64,P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_lex_all.json,0.5753405221339387,0.9742268041237113,0.5028376844494892,0.7310996563573883,0.49758796821793416,0.7225085910652921,10252827,1164,7048,4055,None,0.0001026568233207504,0.004754167000270003,280.25209746542754,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,P3,subj2to1_seed2,raw_dataset/protocolSx_split_seed2_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed2_raw_ds1_el-all_transfer_subj1_topk64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,transfer_subj1_topk64,P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_transfer_subj1_topk64_msx20260224/eval_lex_all.json,0.6353575482406356,0.9845360824742269,0.5522133938706016,0.7920962199312714,0.5520715096481271,0.788659793814433,10252827,1164,7048,4478,None,0.0001118465896176626,0.005179756671328354,280.2746650524265,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,P3,subj2to1_seed2,raw_dataset/protocolSx_split_seed2_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed2_raw_ds1_el-all_random64_seed20260224.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,random64_seed20260224,P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_random64_seed20260224_msx20260224/eval_lex_all.json,0.6262769580022701,0.9836769759450171,0.5333427922814983,0.7620274914089347,0.5300794551645857,0.7551546391752577,10252827,1164,7048,4414,None,0.00012390285157272434,0.005738097372698757,280.3042719794975,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj2to1_seed3,raw_dataset/protocolSx_split_seed3_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed3_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,within_topk64,P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.5888195232690124,0.9725085910652921,0.4794267877412032,0.7276632302405498,0.47474460839954596,0.7147766323024055,10252827,1164,7048,4150,None,0.00010408313918603908,0.004821359712232231,280.25515927920355,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,P3,subj2to1_seed3,raw_dataset/protocolSx_split_seed3_subj2to1_ds1.npz,data/msx20260224/P3_subj2to1_seed3_raw_ds1_el-all_within_fps2k64.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:k64_uni_gru,,within_fps2k64,P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_greedy_test.json,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_lex_train.json,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_fps2k64_msx20260224/eval_lex_all.json,0.6298240635641317,0.9725085910652921,0.520005675368899,0.7448453608247423,0.5161748013620885,0.738831615120275,10252827,1164,7048,4439,None,0.00010154190327806454,0.004703644081037763,280.24892945247433,280.0,uni_gru,True,train,1114,all,1164
